CROPS,SOIL,SEASON,TEMP,HUMIDITY
Rice,Alluvial soil,Rainy,36.3,67.6
Rice,Loamy soil,Rainy,21.5,61.8
Rice,Clay soil,Rainy,35.4,63
Rice,Alluvial soil,Rainy,38.2,60.5
Rice,Loamy soil,Rainy,23.3,76.5
Rice,Clay soil,Rainy,21.9,72.7
Rice,Alluvial soil,Rainy,31.4,76.2
Rice,Loamy soil,Rainy,34.4,71.6
Rice,Clay soil,Rainy,24.3,67.6
Rice,Alluvial soil,Rainy,32.3,80
Rice,Loamy soil,Rainy,34.8,68
Rice,Clay soil,Rainy,22.6,69.6
Rice,Alluvial soil,Rainy,28.7,68.2
Rice,Loamy soil,Rainy,37.1,79.5
Rice,Clay soil,Rainy,21.7,67.2
Rice,Alluvial soil,Rainy,22.2,72.4
Rice,Loamy soil,Rainy,21.5,62.1
Rice,Clay soil,Rainy,37.6,68.2
Rice,Alluvial soil,Rainy,22.3,69.7
Rice,Loamy soil,Rainy,27,78.3
Rice,Clay soil,Rainy,40,64
Rice,Alluvial soil,Rainy,37.8,63.4
Rice,Loamy soil,Rainy,33.6,72.3
Rice,Clay soil,Rainy,38.3,65
Rice,Alluvial soil,Rainy,37.9,72.6
Rice,Loamy soil,Rainy,36.3,65.5
Rice,Clay soil,Rainy,29.4,76.8
Rice,Alluvial soil,Rainy,37.7,60.5
Rice,Loamy soil,Rainy,35.8,61.5
Rice,Clay soil,Rainy,24.2,76.6
Rice,Alluvial soil,Rainy,28.7,75.4
Rice,Loamy soil,Rainy,36.3,60.2
Rice,Clay soil,Rainy,25.5,61.1
Rice,Alluvial soil,Rainy,27.1,78.7
Rice,Loamy soil,Rainy,21.6,63.5
Rice,Clay soil,Rainy,39.9,79
Rice,Alluvial soil,Rainy,25.5,68.8
Rice,Loamy soil,Rainy,37,72.5
Rice,Clay soil,Rainy,29.2,74.6
Rice,Alluvial soil,Rainy,31.4,60.4
Rice,Loamy soil,Rainy,35.2,69.6
Rice,Clay soil,Rainy,31.9,72.9
Rice,Alluvial soil,Rainy,38.8,70.3
Rice,Loamy soil,Rainy,33.5,69.1
Rice,Clay soil,Rainy,27.8,74.5
Rice,Alluvial soil,Rainy,38.3,72.8
Rice,Loamy soil,Rainy,34,67.8
Rice,Clay soil,Rainy,27.6,67.3
Rice,Alluvial soil,Rainy,36.7,76.7
Rice,Loamy soil,Rainy,24.1,60.4
Rice,Clay soil,Rainy,28.2,79.3
Rice,Alluvial soil,Rainy,27.9,75.4
Rice,Loamy soil,Rainy,22.7,71.4
Rice,Clay soil,Rainy,33.8,61.1
Rice,Alluvial soil,Rainy,34.8,69.9
Rice,Loamy soil,Rainy,25.2,64.6
Rice,Clay soil,Rainy,24.2,75.2
Rice,Alluvial soil,Rainy,21.2,78.7
Rice,Loamy soil,Rainy,29.7,79.2
Rice,Clay soil,Rainy,28.8,60.3
Rice,Alluvial soil,Rainy,23.4,68.2
Rice,Loamy soil,Rainy,35.9,77.8
Rice,Clay soil,Rainy,28.8,75.4
Rice,Alluvial soil,Rainy,25.5,71.6
Rice,Loamy soil,Rainy,24.2,77.1
Rice,Clay soil,Rainy,33.9,76.9
Rice,Alluvial soil,Rainy,39.5,71.8
Rice,Loamy soil,Rainy,35,74.4
Rice,Clay soil,Rainy,34.6,74.2
Rice,Alluvial soil,Rainy,24.1,64.1
Rice,Loamy soil,Rainy,21,73.7
Rice,Clay soil,Rainy,26.5,70.6
Rice,Alluvial soil,Rainy,30.5,68.5
Rice,Loamy soil,Rainy,38.6,77.9
Rice,Clay soil,Rainy,23.6,75.4
Rice,Alluvial soil,Rainy,27.4,70.4
Rice,Loamy soil,Rainy,26,72.6
Rice,Clay soil,Rainy,38.2,76.3
Rice,Alluvial soil,Rainy,29.3,74
Rice,Loamy soil,Rainy,24.9,64.7
Rice,Clay soil,Rainy,22.5,66
Rice,Alluvial soil,Rainy,31.2,65.8
Rice,Loamy soil,Rainy,36,63.7
Rice,Clay soil,Rainy,34.3,63.6
Rice,Alluvial soil,Rainy,36.6,60.5
Rice,Loamy soil,Rainy,21.2,64.5
Rice,Clay soil,Rainy,31.9,77
Rice,Alluvial soil,Rainy,33.9,74.2
Rice,Loamy soil,Rainy,23.6,71.4
Rice,Clay soil,Rainy,23.3,73.5
Rice,Alluvial soil,Rainy,33.5,78.8
Rice,Loamy soil,Rainy,22.8,63.5
Rice,Clay soil,Rainy,34.3,71.9
Rice,Alluvial soil,Rainy,34.2,76.6
Rice,Loamy soil,Rainy,23.7,62.2
Rice,Clay soil,Rainy,30.5,69.4
Rice,Alluvial soil,Rainy,38.4,65.5
Rice,Loamy soil,Rainy,38.9,67.8
Rice,Clay soil,Rainy,31,79.2
Rice,Alluvial soil,Rainy,23.6,67.2
Rice,Loamy soil,Rainy,39.1,63.4
Rice,Clay soil,Rainy,34.5,60.5
Rice,Alluvial soil,Rainy,36.6,64.8
Rice,Loamy soil,Rainy,23.2,68.8
Rice,Clay soil,Rainy,30.7,63.7
Rice,Alluvial soil,Rainy,20.1,79.3
Rice,Loamy soil,Rainy,29.1,73
Rice,Clay soil,Rainy,29.8,69.5
Rice,Alluvial soil,Rainy,30.8,78.9
Rice,Loamy soil,Rainy,27.6,71.2
Rice,Clay soil,Rainy,26.6,76.7
Rice,Alluvial soil,Rainy,29,69
Rice,Loamy soil,Rainy,26.5,76
Rice,Clay soil,Rainy,23.3,73.6
Rice,Alluvial soil,Rainy,34.6,62.6
Rice,Loamy soil,Rainy,30.8,72.2
Rice,Clay soil,Rainy,36.8,72.9
Rice,Alluvial soil,Rainy,28.2,65.2
Rice,Loamy soil,Rainy,21.5,62.9
Rice,Clay soil,Rainy,22.6,79.2
Rice,Alluvial soil,Rainy,33.8,76.7
Rice,Loamy soil,Rainy,24.5,71.8
Rice,Clay soil,Rainy,31.3,73.8
Rice,Alluvial soil,Rainy,30.5,60.3
Rice,Loamy soil,Rainy,26.1,64.5
Rice,Clay soil,Rainy,34.6,62.9
Rice,Alluvial soil,Rainy,28.3,73.6
Rice,Loamy soil,Rainy,21.5,77.7
Rice,Clay soil,Rainy,36.3,66.1
Rice,Alluvial soil,Rainy,36.3,71.4
Rice,Loamy soil,Rainy,34.1,65.3
Rice,Clay soil,Rainy,36.8,75.1
Rice,Alluvial soil,Rainy,24.3,78.2
Rice,Loamy soil,Rainy,33.1,75.9
Rice,Clay soil,Rainy,33.9,63.3
Rice,Alluvial soil,Rainy,24.3,60.7
Rice,Loamy soil,Rainy,33.6,73.6
Rice,Clay soil,Rainy,33.6,69.2
Rice,Alluvial soil,Rainy,34.9,62.3
Rice,Loamy soil,Rainy,21.4,73.3
Rice,Clay soil,Rainy,30.6,68.6
Rice,Alluvial soil,Rainy,26.3,76.6
Rice,Loamy soil,Rainy,30.8,65.5
Rice,Clay soil,Rainy,33.5,64.2
Rice,Alluvial soil,Rainy,20.9,74.2
Rice,Loamy soil,Rainy,34.5,65.5
Rice,Clay soil,Rainy,30.5,74.1
Rice,Alluvial soil,Rainy,21.1,64.6
Rice,Loamy soil,Rainy,26.9,64.9
Rice,Clay soil,Rainy,34,72.2
Rice,Alluvial soil,Rainy,34.2,62.7
Rice,Loamy soil,Rainy,31.3,78.9
Rice,Clay soil,Rainy,37.2,79.2
Rice,Alluvial soil,Rainy,28.2,72.3
Rice,Loamy soil,Rainy,30.2,62.9
Rice,Clay soil,Rainy,27.6,75.7
Rice,Alluvial soil,Rainy,32.2,79.7
Rice,Loamy soil,Rainy,33.5,73.2
Rice,Clay soil,Rainy,25.7,76.8
Rice,Alluvial soil,Rainy,22.7,68.8
Rice,Loamy soil,Rainy,37.3,64
Rice,Clay soil,Rainy,22.5,61
Rice,Alluvial soil,Rainy,25,69.5
Rice,Loamy soil,Rainy,32.2,72.8
Rice,Clay soil,Rainy,29.2,70.3
Rice,Alluvial soil,Rainy,29.6,60.5
Rice,Loamy soil,Rainy,33.9,73.2
Rice,Clay soil,Rainy,29.9,77.1
Rice,Alluvial soil,Rainy,28.5,72.9
Rice,Loamy soil,Rainy,21.3,63.3
Rice,Clay soil,Rainy,29.6,71.2
Rice,Alluvial soil,Rainy,31.8,63.6
Rice,Loamy soil,Rainy,29.7,66.9
Rice,Clay soil,Rainy,34.6,78.4
Rice,Alluvial soil,Rainy,31.2,74.1
Rice,Loamy soil,Rainy,37.9,64.4
Rice,Clay soil,Rainy,22.4,74.8
Rice,Alluvial soil,Rainy,27.6,75.7
Rice,Loamy soil,Rainy,31.8,67.3
Rice,Clay soil,Rainy,37.3,77.7
Rice,Alluvial soil,Rainy,37.2,64.8
Rice,Loamy soil,Rainy,21.7,63.9
Rice,Clay soil,Rainy,21.5,76
Rice,Alluvial soil,Rainy,22.6,70.8
Rice,Loamy soil,Rainy,22.6,74.8
Rice,Clay soil,Rainy,26.8,68.7
Rice,Alluvial soil,Rainy,39,65.8
Rice,Loamy soil,Rainy,39.2,65.3
Rice,Clay soil,Rainy,28.8,68.9
Rice,Alluvial soil,Rainy,25.2,74.8
Rice,Loamy soil,Rainy,32.7,77.9
Rice,Clay soil,Rainy,27.7,67.7
Rice,Alluvial soil,Rainy,25.3,73.3
Rice,Loamy soil,Rainy,24.2,73.2
Rice,Clay soil,Rainy,20,63.7
Rice,Alluvial soil,Rainy,25.7,71
Rice,Loamy soil,Rainy,23.9,61.2
Rice,Clay soil,Rainy,36.8,75.5
Rice,Alluvial soil,Rainy,33.7,71.3
Rice,Loamy soil,Rainy,35.4,70.3
Rice,Clay soil,Rainy,25.6,65.5
Rice,Alluvial soil,Rainy,27,68.3
Rice,Loamy soil,Rainy,35,67.6
Rice,Clay soil,Rainy,27.2,72.4
Rice,Alluvial soil,Rainy,39.6,65.5
Rice,Loamy soil,Rainy,20.2,62.5
Rice,Clay soil,Rainy,33.8,71.1
Rice,Alluvial soil,Rainy,39.2,63.2
Rice,Loamy soil,Rainy,31.9,62.7
Rice,Clay soil,Rainy,33.3,79.2
Rice,Alluvial soil,Rainy,24.4,69.6
Rice,Loamy soil,Rainy,34.8,68
Rice,Clay soil,Rainy,32.4,67.5
Rice,Alluvial soil,Rainy,32.7,78.8
Rice,Loamy soil,Rainy,27.1,60.1
Rice,Clay soil,Rainy,22.8,76.9
Rice,Alluvial soil,Rainy,33.7,68.8
Rice,Loamy soil,Rainy,20.6,67
Rice,Clay soil,Rainy,28.3,71.1
Rice,Alluvial soil,Rainy,38.6,67
Rice,Loamy soil,Rainy,27.3,77.9
Rice,Clay soil,Rainy,39.5,78
Rice,Alluvial soil,Rainy,35.3,69.1
Rice,Loamy soil,Rainy,37.5,65.4
Rice,Clay soil,Rainy,37.5,76.8
Rice,Alluvial soil,Rainy,34.7,66.5
Rice,Loamy soil,Rainy,29.3,61.8
Rice,Clay soil,Rainy,23.4,67.5
Rice,Alluvial soil,Rainy,31.9,69.8
Rice,Loamy soil,Rainy,23.4,65.1
Rice,Clay soil,Rainy,24,63.7
Rice,Alluvial soil,Rainy,20.8,64.6
Rice,Loamy soil,Rainy,37.2,60.9
Rice,Clay soil,Rainy,40,67
Rice,Alluvial soil,Rainy,35.8,66.1
Rice,Loamy soil,Rainy,24.6,74.8
Rice,Clay soil,Rainy,23,77.4
Rice,Alluvial soil,Rainy,24.5,69.8
Rice,Loamy soil,Rainy,25.5,66
Rice,Clay soil,Rainy,29,79.2
Rice,Alluvial soil,Rainy,39.5,74.7
Rice,Loamy soil,Rainy,35.5,75.8
Rice,Clay soil,Rainy,33.1,61.6
Rice,Alluvial soil,Rainy,28.6,73.7
Rice,Loamy soil,Rainy,34.2,62.8
Rice,Clay soil,Rainy,29.2,66.2
Rice,Alluvial soil,Rainy,31,61.1
Rice,Loamy soil,Rainy,37,69.8
Rice,Clay soil,Rainy,20.6,67.3
Rice,Alluvial soil,Rainy,21.3,71.8
Rice,Loamy soil,Rainy,23,67.8
Rice,Clay soil,Rainy,24.1,62.4
Rice,Alluvial soil,Rainy,28.3,74.1
Rice,Loamy soil,Rainy,29.4,62.8
Rice,Clay soil,Rainy,29.9,70.9
Rice,Alluvial soil,Rainy,29.5,77.6
Rice,Loamy soil,Rainy,23,69.2
Rice,Clay soil,Rainy,24.3,66.7
Rice,Alluvial soil,Rainy,23.9,68.3
Rice,Loamy soil,Rainy,24.8,71.7
Rice,Clay soil,Rainy,31.7,79.4
Rice,Alluvial soil,Rainy,31.1,61.3
Rice,Loamy soil,Rainy,34.7,68.4
Rice,Clay soil,Rainy,24.8,65.9
Rice,Alluvial soil,Rainy,30.8,73
Rice,Loamy soil,Rainy,31.6,62
Rice,Clay soil,Rainy,26.9,76.3
Rice,Alluvial soil,Rainy,37.5,72.8
Rice,Loamy soil,Rainy,25.3,60.1
Rice,Clay soil,Rainy,20.4,60.1
Rice,Alluvial soil,Rainy,30.1,72.3
Rice,Loamy soil,Rainy,23.6,71.2
Rice,Clay soil,Rainy,21.7,68.9
Rice,Alluvial soil,Rainy,36.1,74.3
Rice,Loamy soil,Rainy,38,67
Rice,Clay soil,Rainy,26.8,61.9
Rice,Alluvial soil,Rainy,33.2,68.9
Rice,Loamy soil,Rainy,30.2,75.6
Rice,Clay soil,Rainy,28.3,70
Rice,Alluvial soil,Rainy,23.1,66
Rice,Loamy soil,Rainy,20.6,73.1
Rice,Clay soil,Rainy,34.6,68.2
Rice,Alluvial soil,Rainy,24.8,68.1
Rice,Loamy soil,Rainy,30.4,67.8
Rice,Clay soil,Rainy,34.2,64.3
Rice,Alluvial soil,Rainy,24.8,72.8
Rice,Loamy soil,Rainy,31.9,78.5
Rice,Clay soil,Rainy,22.6,67.1
Rice,Alluvial soil,Rainy,31,62.8
Rice,Loamy soil,Rainy,39.3,74.2
Rice,Clay soil,Rainy,39.2,75.7
Rice,Alluvial soil,Rainy,38,64
Rice,Loamy soil,Rainy,34.3,66.5
Rice,Clay soil,Rainy,30.6,70.9
Rice,Alluvial soil,Rainy,29.5,77
Rice,Loamy soil,Rainy,24.8,60.5
Rice,Clay soil,Rainy,26.7,71.6
Rice,Alluvial soil,Rainy,23.4,71
Rice,Loamy soil,Rainy,39.1,65.4
Rice,Clay soil,Rainy,25.1,70.2
Rice,Alluvial soil,Rainy,29.9,77.6
Rice,Loamy soil,Rainy,25.5,70.9
Rice,Clay soil,Rainy,30.7,79.6
Rice,Alluvial soil,Rainy,22.9,75
Rice,Loamy soil,Rainy,31.3,64.7
Rice,Clay soil,Rainy,20.6,61.6
Rice,Alluvial soil,Rainy,34.6,76
Rice,Loamy soil,Rainy,29.4,78.9
Rice,Clay soil,Rainy,22.2,64.2
Rice,Alluvial soil,Rainy,20,67
Rice,Loamy soil,Rainy,35.6,70.4
Rice,Clay soil,Rainy,26.4,74.4
Rice,Alluvial soil,Rainy,20.4,78.4
Rice,Loamy soil,Rainy,23.9,69
Rice,Clay soil,Rainy,38.9,70.1
Rice,Alluvial soil,Rainy,33.6,76.3
Rice,Loamy soil,Rainy,29.8,73.5
Rice,Clay soil,Rainy,24.7,72.4
Rice,Alluvial soil,Rainy,23.9,67.1
Rice,Loamy soil,Rainy,39.2,74.3
Rice,Clay soil,Rainy,35.4,71.5
Rice,Alluvial soil,Rainy,25.3,75.5
Rice,Loamy soil,Rainy,37.3,61.2
Rice,Clay soil,Rainy,20.6,67.7
Rice,Alluvial soil,Rainy,35,62.6
Rice,Loamy soil,Rainy,35.3,65.9
Rice,Clay soil,Rainy,38.1,68.1
Rice,Alluvial soil,Rainy,33.7,78.9
Rice,Loamy soil,Rainy,36.8,71.1
Rice,Clay soil,Rainy,32.9,64.1
Rice,Alluvial soil,Rainy,33.4,66.6
Rice,Loamy soil,Rainy,36.6,77.3
Rice,Clay soil,Rainy,36.7,69.3
Rice,Alluvial soil,Rainy,36.7,61.8
Rice,Loamy soil,Rainy,37.5,66.7
Rice,Clay soil,Rainy,20.4,66.4
Rice,Alluvial soil,Rainy,38.6,78.4
Rice,Loamy soil,Rainy,21.7,64.9
Rice,Clay soil,Rainy,28.1,60.9
Rice,Alluvial soil,Rainy,33.7,65.4
Rice,Loamy soil,Rainy,36.6,62.5
Rice,Clay soil,Rainy,28.5,66.7
Rice,Alluvial soil,Rainy,33.2,60.1
Rice,Loamy soil,Rainy,20.3,66.8
Rice,Clay soil,Rainy,34.2,66.8
Rice,Alluvial soil,Rainy,35,60.9
Rice,Loamy soil,Rainy,32.3,64.8
Rice,Clay soil,Rainy,32,70
Rice,Alluvial soil,Rainy,26.2,77.1
Rice,Loamy soil,Rainy,37.7,74.2
Rice,Clay soil,Rainy,28.8,75.1
Rice,Alluvial soil,Rainy,29.1,70.3
Rice,Loamy soil,Rainy,30.2,73.2
Rice,Clay soil,Rainy,38,60.1
Rice,Alluvial soil,Rainy,30,71.4
Rice,Loamy soil,Rainy,21.5,62
Rice,Clay soil,Rainy,35.7,62.7
Rice,Alluvial soil,Rainy,28.4,68.6
Rice,Loamy soil,Rainy,23,77.7
Rice,Clay soil,Rainy,26.9,73.8
Rice,Alluvial soil,Rainy,33.3,79.9
Rice,Loamy soil,Rainy,24.7,75.6
Rice,Clay soil,Rainy,20.5,69.7
Rice,Alluvial soil,Rainy,37.9,67.4
Rice,Loamy soil,Rainy,31.8,71.2
Rice,Clay soil,Rainy,36.3,77.6
Rice,Alluvial soil,Rainy,38.5,77.4
Rice,Loamy soil,Rainy,32.2,78.6
Rice,Clay soil,Rainy,27.7,65.8
Rice,Alluvial soil,Rainy,38.6,68.8
Rice,Loamy soil,Rainy,24.7,61.4
Rice,Clay soil,Rainy,24,61.2
Rice,Alluvial soil,Rainy,35.4,74.5
Rice,Loamy soil,Rainy,38.3,60.3
Rice,Clay soil,Rainy,34.9,65.9
Rice,Alluvial soil,Rainy,20.5,71.2
Rice,Loamy soil,Rainy,24.4,68.1
Rice,Clay soil,Rainy,25.3,70
Rice,Alluvial soil,Rainy,24.6,77.2
Rice,Loamy soil,Rainy,31.9,72.8
Rice,Clay soil,Rainy,31.2,72.6
Rice,Alluvial soil,Rainy,31.3,68.2
Rice,Loamy soil,Rainy,33.1,71.5
Rice,Clay soil,Rainy,38.8,66.8
Rice,Alluvial soil,Rainy,36.2,76.4
Rice,Loamy soil,Rainy,25.8,60.6
Rice,Clay soil,Rainy,28,74.6
Rice,Alluvial soil,Rainy,22.5,60.3
Rice,Loamy soil,Rainy,39.6,63.8
Rice,Clay soil,Rainy,37.9,74.6
Rice,Alluvial soil,Rainy,36.3,70.5
Rice,Loamy soil,Rainy,28.1,62
Rice,Clay soil,Rainy,32.9,77
Rice,Alluvial soil,Rainy,33.5,72.9
Rice,Loamy soil,Rainy,30.8,69.4
Rice,Clay soil,Rainy,25.7,71.4
Rice,Alluvial soil,Rainy,24.4,76.6
Rice,Loamy soil,Rainy,33.3,79.3
Rice,Clay soil,Rainy,32,70.7
Rice,Alluvial soil,Rainy,36.8,80
Rice,Loamy soil,Rainy,26.3,65
Rice,Clay soil,Rainy,28.9,67.5
Rice,Alluvial soil,Rainy,36.3,78.2
Rice,Loamy soil,Rainy,24.4,63.9
Rice,Clay soil,Rainy,29.7,76
Rice,Alluvial soil,Rainy,37.5,78.2
Rice,Loamy soil,Rainy,37.1,72.1
Rice,Clay soil,Rainy,28,67.6
Rice,Alluvial soil,Rainy,27.4,63.3
Wheat,Well-drained soil,Winter,22.1,57.6
Wheat,Well-drained soil,Winter,23.4,53
Wheat,Well-drained soil,Winter,21.7,55.8
Wheat,Well-drained soil,Winter,21.4,51.6
Wheat,Well-drained soil,Winter,21.4,59
Wheat,Well-drained soil,Winter,22.7,50.8
Wheat,Well-drained soil,Winter,22.1,57.2
Wheat,Well-drained soil,Winter,21.8,52.6
Wheat,Well-drained soil,Winter,22.8,57.5
Wheat,Well-drained soil,Winter,23.2,60
Wheat,Well-drained soil,Winter,22.9,57
Wheat,Well-drained soil,Winter,22,53.7
Wheat,Well-drained soil,Winter,22.8,55
Wheat,Well-drained soil,Winter,22,52.6
Wheat,Well-drained soil,Winter,21.2,56.5
Wheat,Well-drained soil,Winter,21.8,56
Wheat,Well-drained soil,Winter,22.2,57.9
Wheat,Well-drained soil,Winter,23.4,54.4
Wheat,Well-drained soil,Winter,23.4,59.2
Wheat,Well-drained soil,Winter,21.6,57.2
Wheat,Well-drained soil,Winter,23.1,50.7
Wheat,Well-drained soil,Winter,23.1,54.4
Wheat,Well-drained soil,Winter,23.4,54.7
Wheat,Well-drained soil,Winter,22.2,56.9
Wheat,Well-drained soil,Winter,23.9,57.9
Wheat,Well-drained soil,Winter,21.1,54
Wheat,Well-drained soil,Winter,22.9,57.4
Wheat,Well-drained soil,Winter,22.2,56.6
Wheat,Well-drained soil,Winter,21.9,59.7
Wheat,Well-drained soil,Winter,22.7,55.2
Wheat,Well-drained soil,Winter,23.1,56.5
Wheat,Well-drained soil,Winter,21.3,56.3
Wheat,Well-drained soil,Winter,22.3,52.4
Wheat,Well-drained soil,Winter,23.7,56.3
Wheat,Well-drained soil,Winter,23.8,53.2
Wheat,Well-drained soil,Winter,23.1,55.3
Wheat,Well-drained soil,Winter,23.8,51.7
Wheat,Well-drained soil,Winter,21.9,55.2
Wheat,Well-drained soil,Winter,21.3,50.9
Wheat,Well-drained soil,Winter,21.9,55.2
Wheat,Well-drained soil,Winter,21.1,58.2
Wheat,Well-drained soil,Winter,23.1,52.8
Wheat,Well-drained soil,Winter,22,55.4
Wheat,Well-drained soil,Winter,23.3,52.8
Wheat,Well-drained soil,Winter,23.1,54.4
Wheat,Well-drained soil,Winter,23.5,57
Wheat,Well-drained soil,Winter,23.6,51.2
Wheat,Well-drained soil,Winter,23.9,57.1
Wheat,Well-drained soil,Winter,21.9,53.1
Wheat,Well-drained soil,Winter,23.6,58.4
Wheat,Well-drained soil,Winter,23,52.2
Wheat,Well-drained soil,Winter,22.4,55
Wheat,Well-drained soil,Winter,21.2,59.9
Wheat,Well-drained soil,Winter,21.8,53.3
Wheat,Well-drained soil,Winter,22.5,52
Wheat,Well-drained soil,Winter,23.8,55
Wheat,Well-drained soil,Winter,22,58.9
Wheat,Well-drained soil,Winter,22.2,52
Wheat,Well-drained soil,Winter,22.9,59.5
Wheat,Well-drained soil,Winter,23.2,56.5
Wheat,Well-drained soil,Winter,21.5,51.8
Wheat,Well-drained soil,Winter,21.1,55
Wheat,Well-drained soil,Winter,23.4,59.4
Wheat,Well-drained soil,Winter,21.3,58.4
Wheat,Well-drained soil,Winter,22.6,57.5
Wheat,Well-drained soil,Winter,21.3,54.8
Wheat,Well-drained soil,Winter,23,53.8
Wheat,Well-drained soil,Winter,21.6,56.6
Wheat,Well-drained soil,Winter,23.2,58.9
Wheat,Well-drained soil,Winter,22.2,58.1
Wheat,Well-drained soil,Winter,23.9,50
Wheat,Well-drained soil,Winter,22.2,58.7
Wheat,Well-drained soil,Winter,22.5,53.7
Wheat,Well-drained soil,Winter,22.8,55.8
Wheat,Well-drained soil,Winter,21.3,59.5
Wheat,Well-drained soil,Winter,21,53.6
Wheat,Well-drained soil,Winter,22.5,50.8
Wheat,Well-drained soil,Winter,23.6,59.7
Wheat,Well-drained soil,Winter,22.8,56.5
Wheat,Well-drained soil,Winter,22.1,50.6
Wheat,Well-drained soil,Winter,21.6,58.8
Wheat,Well-drained soil,Winter,23.1,52
Wheat,Well-drained soil,Winter,22.7,58.5
Wheat,Well-drained soil,Winter,21.8,55.1
Wheat,Well-drained soil,Winter,23.6,58.1
Wheat,Well-drained soil,Winter,23.4,59.3
Wheat,Well-drained soil,Winter,21.6,50.2
Wheat,Well-drained soil,Winter,21.2,52.5
Wheat,Well-drained soil,Winter,23.5,53.2
Wheat,Well-drained soil,Winter,23.3,52.3
Wheat,Well-drained soil,Winter,22.1,54.4
Wheat,Well-drained soil,Winter,21.8,59.2
Wheat,Well-drained soil,Winter,21.5,58.6
Wheat,Well-drained soil,Winter,22.1,54.7
Wheat,Well-drained soil,Winter,23.4,56.8
Wheat,Well-drained soil,Winter,22.8,58.9
Wheat,Well-drained soil,Winter,23.2,54.5
Wheat,Well-drained soil,Winter,21.8,54.2
Wheat,Well-drained soil,Winter,23.9,54
Wheat,Well-drained soil,Winter,23,52.5
Wheat,Well-drained soil,Winter,21.3,55.9
Wheat,Well-drained soil,Winter,21.9,53.9
Wheat,Well-drained soil,Winter,23,56.6
Wheat,Well-drained soil,Winter,21.8,57.9
Wheat,Well-drained soil,Winter,21.4,59.4
Wheat,Well-drained soil,Winter,22.1,55.4
Wheat,Well-drained soil,Winter,22.6,53.9
Wheat,Well-drained soil,Winter,23.8,51
Wheat,Well-drained soil,Winter,21.1,58.9
Wheat,Well-drained soil,Winter,21.4,52.8
Wheat,Well-drained soil,Winter,23.2,53
Wheat,Well-drained soil,Winter,22.2,58.9
Wheat,Well-drained soil,Winter,22.1,58.9
Wheat,Well-drained soil,Winter,21.1,52.7
Wheat,Well-drained soil,Winter,23.5,54.4
Wheat,Well-drained soil,Winter,21.7,58.4
Wheat,Well-drained soil,Winter,21.3,56.5
Wheat,Well-drained soil,Winter,21.8,51.5
Wheat,Well-drained soil,Winter,22.5,54.2
Wheat,Well-drained soil,Winter,22,51.6
Wheat,Well-drained soil,Winter,23.9,55.3
Wheat,Well-drained soil,Winter,22.8,57.5
Wheat,Well-drained soil,Winter,22.9,55.1
Wheat,Well-drained soil,Winter,21.3,50.4
Wheat,Well-drained soil,Winter,23.4,52.1
Wheat,Well-drained soil,Winter,22.1,54.3
Wheat,Well-drained soil,Winter,23.3,53.2
Wheat,Well-drained soil,Winter,22.3,54.4
Wheat,Well-drained soil,Winter,22.9,55.5
Wheat,Well-drained soil,Winter,23,59.4
Wheat,Well-drained soil,Winter,22.7,51.8
Wheat,Well-drained soil,Winter,21.6,51.3
Wheat,Well-drained soil,Winter,22.1,54
Wheat,Well-drained soil,Winter,21.3,55.4
Wheat,Well-drained soil,Winter,21.5,59.8
Wheat,Well-drained soil,Winter,22.6,51.4
Wheat,Well-drained soil,Winter,21.6,55.8
Wheat,Well-drained soil,Winter,23.2,50.3
Wheat,Well-drained soil,Winter,23.5,52.2
Wheat,Well-drained soil,Winter,23.9,55.3
Wheat,Well-drained soil,Winter,23.2,53.5
Wheat,Well-drained soil,Winter,22,57.5
Wheat,Well-drained soil,Winter,22.4,55.8
Wheat,Well-drained soil,Winter,22.5,52.4
Wheat,Well-drained soil,Winter,22.5,59.2
Wheat,Well-drained soil,Winter,22.9,57.3
Wheat,Well-drained soil,Winter,21.5,58.6
Wheat,Well-drained soil,Winter,22.6,54.3
Wheat,Well-drained soil,Winter,22.1,52.7
Wheat,Well-drained soil,Winter,22.4,56.4
Wheat,Well-drained soil,Winter,22,58.1
Wheat,Well-drained soil,Winter,22.7,56.6
Wheat,Well-drained soil,Winter,21.4,59.6
Wheat,Well-drained soil,Winter,22.9,52.5
Wheat,Well-drained soil,Winter,23.7,54.8
Wheat,Well-drained soil,Winter,23.3,56.9
Wheat,Well-drained soil,Winter,21.4,51.9
Wheat,Well-drained soil,Winter,23.2,50.9
Wheat,Well-drained soil,Winter,22.2,55.4
Wheat,Well-drained soil,Winter,21.2,59.1
Wheat,Well-drained soil,Winter,21.7,58.1
Wheat,Well-drained soil,Winter,21.1,59.8
Wheat,Well-drained soil,Winter,21.7,51.3
Wheat,Well-drained soil,Winter,22,55.9
Wheat,Well-drained soil,Winter,21.5,53.8
Wheat,Well-drained soil,Winter,21.2,51
Wheat,Well-drained soil,Winter,22.7,56.4
Wheat,Well-drained soil,Winter,23.9,59
Wheat,Well-drained soil,Winter,22.6,57.1
Wheat,Well-drained soil,Winter,22.3,59.5
Wheat,Well-drained soil,Winter,22.8,57.2
Wheat,Well-drained soil,Winter,23,58
Wheat,Well-drained soil,Winter,21.3,55.8
Wheat,Well-drained soil,Winter,23.9,57.9
Wheat,Well-drained soil,Winter,21.7,51.1
